ID,additional_description
5786807,"<div class=""product-description"">Industrial Control Transformer .300 kVA, 208,230,460 Primary Volts - 115 Secondary Volts, Factory installed 2-pole primary block and secondary fuse clips (50 &amp; 75 VA)</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786808,"<div class=""product-description"">Industrial Control Transformer .350 kVA, 208,230,460 Primary Volts - 115 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786769,"<div class=""product-description"">Industrial Control Transformer .500 kVA, 120 X 240 Primary Volts - 120 X 240 Secondary Volts, Factory installed integrally mounted 2-pole primary block</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786770,"<div class=""product-description"">Industrial Control Transformer .750 kVA, 120 X 240 Primary Volts - 120 X 240 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786731,"<div class=""product-description"">Industrial Control Transformer .150 kVA, 550/575/600 Primary Volts - 110/115/120 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786732,"<div class=""product-description"">Industrial Control Transformer .200 kVA, 550/575/600 Primary Volts - 110/115/120 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786733,"<div class=""product-description"">Industrial Control Transformer .250 kVA, 550/575/600 Primary Volts - 110/115/120 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786726,"<div class=""product-description"">Industrial Control Transformer .500 kVA, 380/400/415 Primary Volts - 110 X 220 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786727,"<div class=""product-description"">Industrial Control Transformer .750 kVA, 380/400/415 Primary Volts - 110 X 220 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786728,"<div class=""product-description"">Industrial Control Transformer .050 kVA, 550/575/600 Primary Volts - 110/115/120 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786729,"<div class=""product-description"">Industrial Control Transformer .075 kVA, 550/575/600 Primary Volts - 110/115/120 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786730,"<div class=""product-description"">Industrial Control Transformer .100 kVA, 550/575/600 Primary Volts - 110/115/120 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786734,"<div class=""product-description"">Industrial Control Transformer .300 kVA, 550/575/600 Primary Volts - 110/115/120 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786735,"<div class=""product-description"">Industrial Control Transformer .350 kVA, 550/575/600 Primary Volts - 110/115/120 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786736,"<div class=""product-description"">Industrial Control Transformer .500 kVA, 550/575/600 Primary Volts - 110/115/120 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786737,"<div class=""product-description"">Industrial Control Transformer .750 kVA, 550/575/600 Primary Volts - 110/115/120 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary fuse clips factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li><li>CE Marked</li></ul></div>"
5786738,"<div class=""product-description"">Industrial Control Transformer .050 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786739,"<div class=""product-description"">Industrial Control Transformer .050 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts, Factory installed integrally mounted 2-pole primary block</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786740,"<div class=""product-description"">Industrial Control Transformer .075 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786741,"<div class=""product-description"">Industrial Control Transformer .075 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts, Factory installed integrally mounted 2-pole primary block</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786742,"<div class=""product-description"">Industrial Control Transformer .100 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786743,"<div class=""product-description"">Industrial Control Transformer .100 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts, Factory installed integrally mounted 2-pole primary block</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786744,"<div class=""product-description"">Industrial Control Transformer .150 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786745,"<div class=""product-description"">Industrial Control Transformer .150 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts, Factory installed integrally mounted 2-pole primary block</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786746,"<div class=""product-description"">Industrial Control Transformer .200 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786747,"<div class=""product-description"">Industrial Control Transformer .200 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts, Factory installed integrally mounted 2-pole primary block</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786748,"<div class=""product-description"">Industrial Control Transformer .250 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786749,"<div class=""product-description"">Industrial Control Transformer .250 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts, Factory installed integrally mounted 2-pole primary block</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786750,"<div class=""product-description"">Industrial Control Transformer .300 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786751,"<div class=""product-description"">Industrial Control Transformer .300 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts, Factory installed integrally mounted 2-pole primary block</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786752,"<div class=""product-description"">Industrial Control Transformer.350 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786753,"<div class=""product-description"">Industrial Control Transformer .350 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts, Factory installed integrally mounted 2-pole primary block</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786754,"<div class=""product-description"">Industrial Control Transformer .500 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786755,"<div class=""product-description"">Industrial Control Transformer .500 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts, Factory installed integrally mounted 2-pole primary block</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
5786756,"<div class=""product-description"">Industrial Control Transformer .750 kVA, 120 X 240 Primary Volts - 12/24 Secondary Volts</div><div class=""product-features""> <p>Acme’s TB Series Industrial Control Transformers are especially designed to accommodate the momentary current inrush caused when electromagnetic components are energized... without sacrificing secondary voltage stability beyond practical limits. The transformer’s windings and internal terminations are sealed within an epoxy encapsulant encased in a durable thermoplastic end cap, protecting them from potentially damaging moisture, dirt and other ambient contaminants. Acme’s TB Series transformers are dry-type, step-down transformers with the secondary control circuit isolated from the primary line circuit to assure maximum safety.</p> <ul><li>Secondary Fuse Clips Factory installed, where applicable</li><li>Twenty year limited warranty</li><li>UL Listed and CSA Certified or cUL</li><li>Epoxy encapsulated design protects core &amp; coil assembly from potentially damaging contaminants</li></ul></div>"
