ID</li></ul>,ADDITIONAL_DESCRIPTION</li></ul>
2785592</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):9.68</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:6</li><li>Screws Tt (Nm):8.00</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):14,326</li><li>Transmittable FR (Nm):6,949</li><li>Transmittable T (Nm):940</li></ul>"
2785595</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):9.82</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:6</li><li>Screws Tt (Nm):8.00</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):13,654</li><li>Transmittable FR (Nm):7,437</li><li>Transmittable T (Nm):940</li></ul>"
2785596</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):15.09</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M6</li><li>Screws No.:6</li><li>Screws Tt (Nm):13.02</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):17,464</li><li>Transmittable FR (Nm):8,199</li><li>Transmittable T (Nm):1,289</li></ul>"
2785597</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):18.06</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M6</li><li>Screws No.:6</li><li>Screws Tt (Nm):13.02</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):19,933</li><li>Transmittable FR (Nm):8,931</li><li>Transmittable T (Nm):1,570</li></ul>"
2785598</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):22.38</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M6</li><li>Screws No.:6</li><li>Screws Tt (Nm):13.02</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):23,164</li><li>Transmittable FR (Nm):9,418</li><li>Transmittable T (Nm):1,900</li></ul>"
2785599</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):30.87</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M6</li><li>Screws No.:8</li><li>Screws Tt (Nm):13.02</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):27,705</li><li>Transmittable FR (Nm):10,668</li><li>Transmittable T (Nm):2,500</li></ul>"
2785601</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):46.49</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M6</li><li>Screws No.:8</li><li>Screws Tt (Nm):13.02</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):34,440</li><li>Transmittable FR (Nm):11,918</li><li>Transmittable T (Nm):3,400</li></ul>"
2785602</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):65.97</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M6</li><li>Screws No.:8</li><li>Screws Tt (Nm):13.02</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):32,917</li><li>Transmittable FR (Nm):13,137</li><li>Transmittable T (Nm):3,499</li></ul>"
2785603</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.26</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):8.00</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):3,688</li><li>Transmittable FR (Nm):2,499</li><li>Transmittable T (Nm):136</li></ul>"
2785604</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):95.75</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M8</li><li>Screws No.:6</li><li>Screws Tt (Nm):32.00</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):45,413</li><li>Transmittable FR (Nm):14,387</li><li>Transmittable T (Nm):5,200</li></ul>"
2785605</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):130.52</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M8</li><li>Screws No.:6</li><li>Screws Tt (Nm):32.00</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):51,204</li><li>Transmittable FR (Nm):15,635</li><li>Transmittable T (Nm):6,299</li></ul>"
2785607</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):192.22</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M8</li><li>Screws No.:6</li><li>Screws Tt (Nm):32.00</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):67,053</li><li>Transmittable FR (Nm):16,763</li><li>Transmittable T (Nm):8,799</li></ul>"
2785608</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):225.44</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M8</li><li>Screws No.:6</li><li>Screws Tt (Nm):32.00</li><li>Shaft Tolerance Grade:k6-h8</li><li>Transmittable FA (Nm):63,092</li><li>Transmittable FR (Nm):17,677</li><li>Transmittable T (Nm):8,799</li></ul>"
2785665</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):54.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.19</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):1,676</li><li>Transmittable FR (Nm):152</li><li>Transmittable T (Nm):53</li></ul>"
2785666</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):62.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):36.07</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):19,201</li><li>Transmittable FR (Nm):1,372</li><li>Transmittable T (Nm):1,900</li></ul>"
2785667</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):59.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):75.23</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):21.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):27,431</li><li>Transmittable FR (Nm):1,615</li><li>Transmittable T (Nm):3,300</li></ul>"
2785668</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):57.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):2.37</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):5.00</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):2,926</li><li>Transmittable FR (Nm):305</li><li>Transmittable T (Nm):130</li></ul>"
2785669</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):59.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):168.96</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M20</li><li>Screws Tt (Nm):38.99</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):39,622</li><li>Transmittable FR (Nm):1,951</li><li>Transmittable T (Nm):5,600</li></ul>"
2785670</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Dimension (V) (deg):61.00</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):245.61</li><li>Product Name:ETP Express Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M20</li><li>Screws Tt (Nm):38.99</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):54,862</li><li>Transmittable FR (Nm):2,286</li><li>Transmittable T (Nm):8,699</li></ul>"
2785673</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M8</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):22.31</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):1.33</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):14,326</li><li>Transmittable FR (Nm):3,414</li><li>Transmittable T (Nm):1,150</li></ul>"
2785675</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M5</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.42</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):0.42</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):2,134</li><li>Transmittable FR (Nm):610</li><li>Transmittable T (Nm):60</li></ul>"
2785676</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M5</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.9</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):0.42</li><li>Shaft Tolerance Grade:k6-h7</li><li>Transmittable FA (Nm):2,438</li><li>Transmittable FR (Nm):1,219</li><li>Transmittable T (Nm):100</li></ul>"
2785699</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.02</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:3</li><li>Screws Tt (Nm):8.00</li><li>Shaft Tolerance Grade:h9</li><li>Transmittable FA (Nm):1,829</li><li>Transmittable FR (Nm):2,012</li><li>Transmittable T (Nm):75</li></ul>"
2785700</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.59</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):8.00</li><li>Shaft Tolerance Grade:h9</li><li>Transmittable FA (Nm):3,048</li><li>Transmittable FR (Nm):3,231</li><li>Transmittable T (Nm):121</li></ul>"
2785701</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):3.16</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):8.00</li><li>Shaft Tolerance Grade:h9</li><li>Transmittable FA (Nm):4,267</li><li>Transmittable FR (Nm):4,481</li><li>Transmittable T (Nm):210</li></ul>"
2785702</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):5.46</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:6</li><li>Screws Tt (Nm):8.00</li><li>Shaft Tolerance Grade:h9</li><li>Transmittable FA (Nm):5,791</li><li>Transmittable FR (Nm):5,730</li><li>Transmittable T (Nm):329</li></ul>"
2785703</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):9.68</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:6</li><li>Screws Tt (Nm):8.00</li><li>Shaft Tolerance Grade:h9</li><li>Transmittable FA (Nm):7,925</li><li>Transmittable FR (Nm):6,949</li><li>Transmittable T (Nm):500</li></ul>"
2785704</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):15.09</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M6</li><li>Screws No.:6</li><li>Screws Tt (Nm):13.02</li><li>Shaft Tolerance Grade:h9</li><li>Transmittable FA (Nm):9,449</li><li>Transmittable FR (Nm):8,199</li><li>Transmittable T (Nm):700</li></ul>"
2785705</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):22.38</li><li>Product Name:ETP Classic Keyless Shaft Bushings</li><li>Screws Dim:M6</li><li>Screws No.:6</li><li>Screws Tt (Nm):13.02</li><li>Shaft Tolerance Grade:h9</li><li>Transmittable FA (Nm):12,192</li><li>Transmittable FR (Nm):10,668</li><li>Transmittable T (Nm):1,001</li></ul>"
2785707</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):783.1</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:2 x M2</li><li>Screws Tt (Nm):59.66</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):102,104</li><li>Transmittable FR (Nm):5,791</li><li>Transmittable T (Nm):20,999</li></ul>"
2785708</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):26.1</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):24.40</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):10,973</li><li>Transmittable FR (Nm):1,524</li><li>Transmittable T (Nm):880</li></ul>"
2785709</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):15.19</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M14</li><li>Screws Tt (Nm):16.27</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):7,620</li><li>Transmittable FR (Nm):1,219</li><li>Transmittable T (Nm):510</li></ul>"
2785710</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1020.41</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:2 x M2</li><li>Screws Tt (Nm):59.66</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):124,963</li><li>Transmittable FR (Nm):6,401</li><li>Transmittable T (Nm):27,998</li></ul>"
2785711</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1281.44</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:2 x M2</li><li>Screws Tt (Nm):50.17</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):119,781</li><li>Transmittable FR (Nm):7,010</li><li>Transmittable T (Nm):28,998</li></ul>"
2785712</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1779.78</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:2 x M2</li><li>Screws Tt (Nm):46.10</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):119,781</li><li>Transmittable FR (Nm):7,620</li><li>Transmittable T (Nm):31,997</li></ul>"
2785713</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):2.14</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M12</li><li>Screws Tt (Nm):9.49</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):1,524</li><li>Transmittable FR (Nm):305</li><li>Transmittable T (Nm):50</li></ul>"
2785714</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):3.56</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M12</li><li>Screws Tt (Nm):9.49</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):3,658</li><li>Transmittable FR (Nm):610</li><li>Transmittable T (Nm):145</li></ul>"
2785715</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):9.02</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M14</li><li>Screws Tt (Nm):16.27</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):4,877</li><li>Transmittable FR (Nm):914</li><li>Transmittable T (Nm):249</li></ul>"
2785716</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):12.81</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M14</li><li>Screws Tt (Nm):16.27</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):7,925</li><li>Transmittable FR (Nm):1,219</li><li>Transmittable T (Nm):500</li></ul>"
2785717</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):15.19</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M14</li><li>Screws Tt (Nm):16.27</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):7,620</li><li>Transmittable FR (Nm):1,219</li><li>Transmittable T (Nm):510</li></ul>"
2785718</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):17.8</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):24.40</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):10,363</li><li>Transmittable FR (Nm):1,524</li><li>Transmittable T (Nm):740</li></ul>"
2785719</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):30.85</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):24.40</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):14,326</li><li>Transmittable FR (Nm):1,829</li><li>Transmittable T (Nm):1,200</li></ul>"
2785720</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):35.6</li><li>Product Name:ETP Techno Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):24.40</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):18,897</li><li>Transmittable FR (Nm):2,134</li><li>Transmittable T (Nm):1,700</li></ul>"
2785677</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M5</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):2.14</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):0.42</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):3,353</li><li>Transmittable FR (Nm):1,219</li><li>Transmittable T (Nm):130</li></ul>"
2785678</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M5</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):2.61</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):0.42</li><li>Shaft Tolerance Grade:k6-h7</li><li>Transmittable FA (Nm):4,572</li><li>Transmittable FR (Nm):1,463</li><li>Transmittable T (Nm):210</li></ul>"
2785679</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M6</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):4.03</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):0.42</li><li>Shaft Tolerance Grade:k6-h7</li><li>Transmittable FA (Nm):4,572</li><li>Transmittable FR (Nm):1,707</li><li>Transmittable T (Nm):230</li></ul>"
2785680</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M6</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):4.98</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):0.42</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):6,096</li><li>Transmittable FR (Nm):1,829</li><li>Transmittable T (Nm):300</li></ul>"
2785681</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M6</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):6.17</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):0.42</li><li>Shaft Tolerance Grade:k6-h7</li><li>Transmittable FA (Nm):6,096</li><li>Transmittable FR (Nm):2,195</li><li>Transmittable T (Nm):325</li></ul>"
2785682</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M6</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):6.88</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M10</li><li>Screws Tt (Nm):0.42</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):7,925</li><li>Transmittable FR (Nm):2,438</li><li>Transmittable T (Nm):530</li></ul>"
2785683</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M8</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):17.32</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):1.33</li><li>Shaft Tolerance Grade:k6-h7</li><li>Transmittable FA (Nm):7,925</li><li>Transmittable FR (Nm):2,682</li><li>Transmittable T (Nm):550</li></ul>"
2785684</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M8</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):20.17</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):1.33</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):12,192</li><li>Transmittable FR (Nm):3,048</li><li>Transmittable T (Nm):900</li></ul>"
2785685</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M8</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):22.31</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):1.33</li><li>Shaft Tolerance Grade:k6-h7</li><li>Transmittable FA (Nm):14,326</li><li>Transmittable FR (Nm):3,414</li><li>Transmittable T (Nm):1,150</li></ul>"
2785686</li></ul>,"<p>Specifications</p><ul><li>Bore Tolerance Grade:H7</li><li>Bores 2xH suitable for MC6S screws Screw Dim:M8</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):23.73</li><li>Product Name:ETP Power Keyless Shaft Bushings</li><li>Screws Dim:M16</li><li>Screws Tt (Nm):1.33</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):14,326</li><li>Transmittable FR (Nm):3,658</li><li>Transmittable T (Nm):1,200</li></ul>"
2785690</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.45</li><li>Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):4.47</li><li>Shaft Tolerance Grade:h7</li><li>Transmittable FA (Nm):1,829</li><li>Transmittable FR (Nm):762</li><li>Transmittable T (Nm):45</li></ul>"
2785691</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.04</li><li>Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:5</li><li>Screws Tt (Nm):4.47</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):3,048</li><li>Transmittable FR (Nm):2,012</li><li>Transmittable T (Nm):100</li></ul>"
2785692</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.66</li><li>Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:7</li><li>Screws Tt (Nm):4.47</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):5,121</li><li>Transmittable FR (Nm):3,231</li><li>Transmittable T (Nm):210</li></ul>"
2785693</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):3.25</li><li>Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:7</li><li>Screws Tt (Nm):4.47</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):7,071</li><li>Transmittable FR (Nm):4,481</li><li>Transmittable T (Nm):350</li></ul>"
2785694</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):5.55</li><li>Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings</li><li>Screws Dim:M5</li><li>Screws No.:9</li><li>Screws Tt (Nm):4.47</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):8,687</li><li>Transmittable FR (Nm):5,730</li><li>Transmittable T (Nm):500</li></ul>"
