"ID","DETAIL_ATTRIBUTES"
5817686,"Conveyor Component Category:Shaft Collars|Height (in):12.00|Length (in):12.00|Series:Shaft Collars|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
5834382,"Chain Material:XLG|Chain Material Description:Green Low Friction Acetal|Chain Number:1050 FT TAB|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N):1887|Chain Strength (lbs):425|Chain Width (in):3.3 in|Chain Width (mm):83.8 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Solid Top|Volume:0|Width (in):0.00"
5834842,"Chain Material:WHT|Chain Material Description:White High Temperature|Chain Number:8505 RubberTop®|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):13131|Chain Strength (lbs/ft):900|Chain Width (in):15 in|Chain Width (mm):381 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Number of SuperGrip/RubberTop Rows:1 Row|Open Area (%):0.041|Rod/Pin Material:Polypropylene|SG/RT Spacing (Pitches):Every Pitch|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:RubberTop®|Volume:0|Width (in):0.00"
5880324,"Conveyor Component Category:Product Guides|Height (in):10.00|Length (in):121.00|Series:Product Handling|Volume:60.5|Volume unit:Cubic centimeter|Width (in):50.00"
5886112,"Conveyor Component Category:Product Guides|Height (in):6.00|Length (in):122.00|Series:Product Handling|Volume:0.072|Volume unit:Cubic meter|Width (in):6.00"
5886132,"Conveyor Component Category:Product Guides|Height (in):6.00|Length (in):122.00|Series:Product Handling|Volume:0.072|Volume unit:Cubic meter|Width (in):6.00"
5886151,"Conveyor Component Category:Product Guides|Height (in):6.00|Length (in):122.00|Series:Product Handling|Volume:0.072|Volume unit:Cubic meter|Width (in):6.00"
5886222,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7956TAB|Chain Pitch:1.25in|Chain Pitch (in):1.25|Chain Pitch (mm):31.75|Chain Strength (N):1998|Chain Strength (lbs):450|Chain Width (in):6 in|Chain Width (mm):152.4 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Open Area (%):0.16|Rod/Pin Material:Polyester|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Flush Grid|Turn Direction:S-Turn|Volume:0|Width (in):0.00"
5886223,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7956TAB|Chain Pitch:1.25in|Chain Pitch (in):1.25|Chain Pitch (mm):31.75|Chain Strength (N):3996|Chain Strength (lbs):900|Chain Width (in):15 in|Chain Width (mm):381 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Open Area (%):0.16|Rod/Pin Material:Polyester|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Flush Grid|Turn Direction:S-Turn|Volume:0|Width (in):0.00"
5893465,"Conveyor Component Category:Tube Ends|Height (in):4.00|Length (in):4.00|Series:Support & Leveling Elements|Thread:M16|Volume:0.277|Volume unit:GLL|Width (in):4.00"
5893466,"Conveyor Component Category:Tube Ends|Height (in):4.00|Length (in):4.00|Series:Support & Leveling Elements|Thread:M20|Volume:0.277|Volume unit:GLL|Width (in):4.00"
5893467,"Conveyor Component Category:Tube Ends|Height (in):4.00|Length (in):4.00|Series:Support & Leveling Elements|Thread:3/8-16|Volume:0.277|Volume unit:GLL|Width (in):4.00"
5893468,"Conveyor Component Category:Tube Ends|Height (in):4.00|Length (in):4.00|Series:Support & Leveling Elements|Thread:M10|Volume:0.277|Volume unit:GLL|Width (in):4.00"
5893469,"Conveyor Component Category:Tube Ends|Height (in):4.00|Length (in):4.00|Series:Support & Leveling Elements|Thread:M16|Volume:0.277|Volume unit:GLL|Width (in):4.00"
5893481,"Conveyor Component Category:Product Guides|Height (in):12.00|Length (in):12.00|Series:Product Handling|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
5893500,"Conveyor Component Category:Chain Guide Profiles|Height (in):24.00|Length (in):48.00|Series:Product Handling|Volume:0.283|Volume unit:Cubic meter|Width (in):48.00"
5893995,"Chain Material:Dry-PT|Chain Material Description:Bright Lime-Green Dry PET Low Friction|Chain Number:820|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1621|Chain Strength (lbs):365|Chain Width (in):4.5 in|Chain Width (mm):114.3 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
5894011,"Chain Material:Dry-PT|Chain Material Description:Bright Lime-Green Dry PET Low Friction|Chain Number:821|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):2775|Chain Strength (lbs):625|Chain Width (in):7.5 in|Chain Width (mm):190.5 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
5894154,"Height (in):0.00|Length (in):0.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0|Width (in):0.00"
5894159,"Height (in):0.00|Length (in):0.00|Roll Diameter:6.0 in|Series:Rex Classic|Volume:0|Width (in):0.00"
5894235,"Chain Material:Dry-PT|Chain Material Description:Bright Lime-Green Dry PET Low Friction|Chain Number:880TAB|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N):1887|Chain Strength (lbs):425|Chain Width (in):4.5 in|Chain Width (mm):114.3 mm|Curve Retention Type:TAB|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Stainless steel|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Solid Top|Volume:0|Width (in):0.00"
5894941,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894942,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894943,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894944,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894945,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894946,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894947,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894948,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894949,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894950,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894951,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894952,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894953,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894954,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894955,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894956,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894957,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894958,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894959,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894960,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894961,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894962,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894963,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894964,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894965,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894966,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894967,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894968,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894969,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894970,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894971,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894972,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894973,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894974,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894975,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894976,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894977,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894978,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894979,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894980,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894981,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894982,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894983,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894984,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894985,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894986,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894987,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894988,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894989,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894990,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894991,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894992,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894993,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894994,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894995,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894996,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894997,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894998,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5894999,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895000,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895001,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895002,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895003,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895004,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895005,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895006,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895007,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895008,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895009,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895010,"Chain Material:Beige High Temperature|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895011,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895012,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895013,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895014,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895015,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895016,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895017,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895018,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895019,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895020,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895021,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895022,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895023,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895024,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895025,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895026,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895027,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
5895028,"Chain Material:WHT|Chain Pitch:0.5 in|Height (in):0.00|Length (in):0.00|Rod/Pin Material:Polyester|Series:590 Series KleanTop|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
