file-name,catalog-number,list-price,net-price,is-product-not-found
3-2561.xhtml,W2000X,"$3,873.00","$2,517.45",
3-2562.xhtml,VUV6LMSR,"$1,946.00","$1,264.90",
3-2563.xhtml,VUV6MSR,"$1,194.00",$776.10,
3-2564.xhtml,VUV5,"$2,497.00","$1,623.05",
3-2565.xhtml,VSG3510P,"$1,327.00",$862.55,
3-2566.xhtml,VSG2310P,"$1,360.00",$884.00,
3-2567.xhtml,VSA444,,,
3-2568.xhtml,VSA434,,,
3-2569.xhtml,VSA432,,,
3-257.xhtml,TRFM3204,,,
3-2570.xhtml,VSA430,,,
3-2571.xhtml,VS61,"$1,667.00","$1,083.55",
3-2572.xhtml,VS51,,,
3-2573.xhtml,VS11,"$1,078.00",$700.70,
3-2574.xhtml,VMP10000D,"$1,497.00",$973.05,
3-2575.xhtml,VMMK,$281.00,$182.65,
3-2576.xhtml,VMF10000D,"$1,796.00","$1,167.40",
3-2577.xhtml,VMC10600D,"$2,401.00","$1,560.65",
3-2578.xhtml,VMC10000D,"$1,796.00","$1,167.40",
3-2579.xhtml,,,,/file/general/404top.png
3-258.xhtml,TRFM3202,"$2,715.00","$1,764.75",
3-2580.xhtml,VM43M,"$1,422.00",$924.30,
3-2581.xhtml,VM43L,"$1,855.00","$1,205.75",
3-2582.xhtml,VM43,"$1,489.00",$967.85,
3-2583.xhtml,VM33VAC,"$1,993.00","$1,295.45",
3-2584.xhtml,VM33M,"$1,624.00","$1,055.60",
3-2585.xhtml,VM33L,"$1,853.00","$1,204.45",
3-2586.xhtml,VM33,"$1,489.00",$967.85,
3-2587.xhtml,VM32,$527.00,$342.55,
3-2588.xhtml,VM22,$883.00,$573.95,
3-2589.xhtml,VM4L,"$1,990.00","$1,293.50",
3-259.xhtml,TRFM2520,,,
3-2590.xhtml,VM4,"$1,469.00",$954.85,
3-2591.xhtml,VM3L,"$1,990.00","$1,293.50",
3-2592.xhtml,VM3,"$1,469.00",$954.85,
3-2593.xhtml,VM2,$552.00,$358.80,
3-2594.xhtml,VF2,$347.00,$225.55,
3-2595.xhtml,VF1,"$1,188.00",$772.20,
3-2596.xhtml,VEP15100B,"$4,344.00","$2,823.60",
3-2597.xhtml,VEP15000B,"$3,081.00","$2,002.65",
3-2598.xhtml,VEP1,$44.00,$28.60,
3-2599.xhtml,VEM15100B,,,
3-26.xhtml,RLP11090M,"$6,343.00","$4,122.95",
3-260.xhtml,TRFM2512C,,,
3-2600.xhtml,VEM15000B,"$3,227.00","$2,097.55",
3-2601.xhtml,VEK15100B,,,
3-2602.xhtml,VEK15000B,"$3,081.00","$2,002.65",
3-2603.xhtml,VEH15100B,"$4,551.00","$2,958.15",
3-2604.xhtml,VEH15000B,"$3,081.00","$2,002.65",
3-2605.xhtml,VEG15500B,,,
3-2606.xhtml,VEG15150B,,,
3-2607.xhtml,VEG15100B,,,
3-2608.xhtml,VEG15000B,,,
3-2609.xhtml,VEF15500D,"$4,423.00","$2,874.95",
3-261.xhtml,TRFM2512,,,
3-2610.xhtml,VEF15500B,,,
3-2611.xhtml,VEF15150B,"$5,454.00","$3,545.10",
3-2612.xhtml,VEF15100D,,,
3-2613.xhtml,VEF15000D,"$3,772.00","$2,451.80",
3-2614.xhtml,VEF15000B,"$3,566.00","$2,317.90",
3-2615.xhtml,VEE15100B,"$4,551.00","$2,958.15",
3-2616.xhtml,VEE15000B,"$3,081.00","$2,002.65",
3-2617.xhtml,VED15600B,"$4,226.00","$2,746.90",
3-2618.xhtml,VED15160B,"$5,454.00","$3,545.10",
3-2619.xhtml,VED15100B,,,
3-262.xhtml,TRFM2510C,,,
3-2620.xhtml,VED15000B,"$3,404.00","$2,212.60",
3-2621.xhtml,VEC15600D,"$4,633.00","$3,011.45",
3-2622.xhtml,VEC15600B,"$4,428.00","$2,878.20",
3-2623.xhtml,VEC15160D,,,
3-2624.xhtml,VEC15160B,"$5,454.00","$3,545.10",
3-2625.xhtml,VEC15100D,,,
3-2626.xhtml,VEC15100B,"$4,667.00","$3,033.55",
3-2627.xhtml,VEC15000D,"$3,772.00","$2,451.80",
3-2628.xhtml,VEC15000B,"$3,566.00","$2,317.90",
3-2629.xhtml,VEB15600B,"$4,226.00","$2,746.90",
3-263.xhtml,TRFM2510,,,
3-2630.xhtml,VEB15160B,"$5,454.00","$3,545.10",
3-2631.xhtml,VEB15100B,,,
3-2632.xhtml,VEB15000B,"$3,404.00","$2,212.60",
3-2633.xhtml,VEA15600D,,,
3-2634.xhtml,VEA15600B,"$4,428.00","$2,878.20",
3-2635.xhtml,VEA15160B,,,
3-2636.xhtml,VEA15100D,"$5,095.00","$3,311.75",
3-2637.xhtml,VEA15100B,,,
3-2638.xhtml,VEA15000D,"$3,772.00","$2,451.80",
3-2639.xhtml,VEA15000B,"$3,404.00","$2,212.60",
3-264.xhtml,TRFM2506C,,,
3-2640.xhtml,,,,/file/general/404top.png
3-2641.xhtml,,,,/file/general/404top.png
3-2642.xhtml,,,,/file/general/404top.png
3-2643.xhtml,,,,/file/general/404top.png
3-2644.xhtml,,,,/file/general/404top.png
3-2645.xhtml,,,,/file/general/404top.png
3-2646.xhtml,,,,/file/general/404top.png
3-2647.xhtml,,,,/file/general/404top.png
3-2648.xhtml,,,,/file/general/404top.png
3-2649.xhtml,,,,/file/general/404top.png
3-265.xhtml,TRFM2506,"$2,307.00","$1,499.55",
3-2650.xhtml,,,,/file/general/404top.png
3-2651.xhtml,,,,/file/general/404top.png
3-2652.xhtml,,,,/file/general/404top.png
3-2653.xhtml,,,,/file/general/404top.png
3-2654.xhtml,,,,/file/general/404top.png
3-2655.xhtml,,,,/file/general/404top.png
3-2656.xhtml,,,,/file/general/404top.png
3-2657.xhtml,,,,/file/general/404top.png
3-2658.xhtml,,,,/file/general/404top.png
3-2659.xhtml,,,,/file/general/404top.png
3-266.xhtml,TRFM2504C,,,
3-2660.xhtml,,,,/file/general/404top.png
3-2661.xhtml,,,,/file/general/404top.png
3-2662.xhtml,,,,/file/general/404top.png
3-2663.xhtml,,,,/file/general/404top.png
3-2664.xhtml,VE33VAC,"$4,934.00","$3,207.10",
3-2665.xhtml,VE33115,,,
3-2666.xhtml,VE33,"$2,891.00","$1,879.15",
3-2667.xhtml,VE32D,"$1,439.00",$935.35,
3-2668.xhtml,VE32,"$1,439.00",$935.35,
3-2669.xhtml,VC20L,"$1,920.00","$1,248.00",
3-267.xhtml,TRFM2504,"$2,231.00","$1,450.15",
3-2670.xhtml,VC20,"$1,567.00","$1,018.55",
3-2671.xhtml,VC15L,"$1,920.00","$1,248.00",
3-2672.xhtml,VC15,"$1,567.00","$1,018.55",
3-2673.xhtml,VC4L,"$1,920.00","$1,248.00",
3-2674.xhtml,VC4,"$1,567.00","$1,018.55",
3-2675.xhtml,VC3L,"$1,920.00","$1,248.00",
3-2676.xhtml,VC3,"$1,567.00","$1,018.55",
3-2677.xhtml,VA42QM,,,
3-2678.xhtml,VA42Q,"$4,523.00","$2,939.95",
3-2679.xhtml,VA42EM,"$5,075.00","$3,298.75",
3-268.xhtml,TRFM2502C,,,
3-2680.xhtml,VA42E,"$4,523.00","$2,939.95",
3-2681.xhtml,V182,$240.00,$156.00,
3-2682.xhtml,V161,$779.00,$506.35,
3-2683.xhtml,V152NV,$739.00,$480.35,
3-2684.xhtml,V152,$457.00,$297.05,
3-2685.xhtml,V91,$284.00,$184.60,
3-2686.xhtml,V82,$227.00,$147.55,
3-2687.xhtml,V66NV,$600.00,$390.00,
3-2688.xhtml,V66F,$686.00,$445.90,
3-2689.xhtml,V66,$534.00,$347.10,
3-269.xhtml,TRFM2502,"$2,159.00","$1,403.35",
3-2690.xhtml,V42,$981.00,$637.65,
3-2691.xhtml,V17,$233.00,$151.45,
3-2692.xhtml,V10,$250.00,$162.50,
3-2693.xhtml,V8F,$365.00,$237.25,
3-2694.xhtml,TW22,$291.00,$189.15,
3-2695.xhtml,,,,/file/general/404top.png
3-2696.xhtml,TSP300,"$1,024.00",$665.60,
3-2697.xhtml,TSP200MK,"$2,255.00","$1,465.75",
3-2698.xhtml,TSP100MK,"$2,042.00","$1,327.30",
3-2699.xhtml,,,,/file/general/404top.png
3-27.xhtml,RLP11302,"$6,343.00","$4,122.95",
3-270.xhtml,TRFM2012C,,,
3-2700.xhtml,TR630,$154.00,$100.10,
3-2701.xhtml,TQM,"$1,253.00",$814.45,
3-2702.xhtml,,,,/file/general/404top.png
3-2703.xhtml,,,,/file/general/404top.png
3-2704.xhtml,TQ700IM,"$14,217.00","$9,241.05",
3-2705.xhtml,TQ700I,"$12,634.00","$8,212.10",
3-2706.xhtml,TQ700EM,"$14,217.00","$9,241.05",
3-2707.xhtml,TQ700E,"$12,634.00","$8,212.10",
3-2708.xhtml,TQ700BM,"$14,217.00","$9,241.05",
3-2709.xhtml,TQ700B,"$12,634.00","$8,212.10",
3-271.xhtml,TRFM2012,,,
3-2710.xhtml,TM5,"$2,568.00","$1,669.20",
3-2711.xhtml,THQ712T,"$1,657.00","$1,077.05",
3-2712.xhtml,THQ706T,"$1,216.00",$790.40,
3-2713.xhtml,THC7122,"$2,004.00","$1,302.60",
3-2714.xhtml,THC7062,"$1,470.00",$955.50,
3-2715.xhtml,TH630,$77.00,$50.05,
3-2716.xhtml,T6011L,"$2,545.00","$1,654.25",
3-2717.xhtml,T6010L,"$2,386.00","$1,550.90",
3-2718.xhtml,T6008L,"$1,775.00","$1,153.75",
3-2719.xhtml,T6007L,"$1,625.00","$1,056.25",
3-272.xhtml,TRFM2010C,,,
3-2720.xhtml,T6003L,"$1,549.00","$1,006.85",
3-2721.xhtml,T6002L,"$1,549.00","$1,006.85",
3-2722.xhtml,T6001L,"$1,562.00","$1,015.30",
3-2723.xhtml,T630,$177.00,$115.05,
3-2724.xhtml,SWR5TB,,,
3-2725.xhtml,SWH10,$108.00,$70.20,
3-2726.xhtml,SWH6,$97.00,$63.05,
3-2727.xhtml,SW22,$294.00,$191.10,
3-2728.xhtml,STP35H,"$7,135.00","$4,637.75",
3-2729.xhtml,STP35A,"$7,564.00","$4,916.60",
3-273.xhtml,TRFM2010,,,
3-2730.xhtml,STN3241H,"$5,162.00","$3,355.30",
3-2731.xhtml,STN2432H,"$4,247.00","$2,760.55",
3-2732.xhtml,STN1924H,"$3,482.00","$2,263.30",
3-2733.xhtml,STL16,"$5,378.00","$3,495.70",
3-2734.xhtml,,,,/file/general/404top.png
3-2735.xhtml,,,,/file/general/404top.png
3-2736.xhtml,STF14H,"$5,902.00","$3,836.30",
3-2737.xhtml,STC1250H,"$5,982.00","$3,888.30",
3-2738.xhtml,STC1250FP,"$6,212.00","$4,037.80",
3-2739.xhtml,,,,/file/general/404top.png
3-274.xhtml,TRFM2006C,,,
3-2740.xhtml,STC750H,"$3,183.00","$2,068.95",
3-2741.xhtml,STC750FP,"$3,413.00","$2,218.45",
3-2742.xhtml,STC750A,"$3,614.00","$2,349.10",
3-2743.xhtml,STB221X,"$7,788.00","$5,062.20",
3-2744.xhtml,STB221N,"$9,885.00","$6,425.25",
3-2745.xhtml,STB221H,"$10,704.00","$6,957.60",
3-2746.xhtml,STB202X,"$15,892.00","$10,329.80",
3-2747.xhtml,STB202N,"$19,259.00","$12,518.35",
3-2748.xhtml,STB202E,"$29,277.00","$19,030.05",
3-2749.xhtml,STB202B,"$28,418.00","$18,471.70",
3-275.xhtml,TRFM2006,"$1,944.00","$1,263.60",
3-2750.xhtml,STB101X,"$5,112.00","$3,322.80",
3-2751.xhtml,STB101N,"$6,703.00","$4,356.95",
3-2752.xhtml,STB101H,"$6,980.00","$4,537.00",
3-2753.xhtml,STB101E,"$10,034.00","$6,522.10",
3-2754.xhtml,STB101B,"$9,848.00","$6,401.20",
3-2755.xhtml,STB101A,"$7,858.00","$5,107.70",
3-2756.xhtml,SSETW,,,
3-2757.xhtml,SRS2503X,"$6,371.00","$4,141.15",
3-2758.xhtml,SRS2502X,"$6,556.00","$4,261.40",
3-2759.xhtml,SRS1103X,"$4,414.00","$2,869.10",
3-276.xhtml,TRFM2004C,,,
3-2760.xhtml,SRS1102X,"$4,414.00","$2,869.10",
3-2761.xhtml,SRS1101X,"$4,414.00","$2,869.10",
3-2762.xhtml,SRS603X,"$3,433.00","$2,231.45",
3-2763.xhtml,SRS602X,"$3,433.00","$2,231.45",
3-2764.xhtml,SRS601X,"$3,433.00","$2,231.45",
3-2765.xhtml,SRS500TB,"$3,135.00","$2,037.75",
3-2766.xhtml,SRS303X,"$3,296.00","$2,142.40",
3-2767.xhtml,SRS302X,"$3,296.00","$2,142.40",
3-2768.xhtml,SRS301X,"$3,296.00","$2,142.40",
3-2769.xhtml,SRS300TB,"$2,914.00","$1,894.10",
3-277.xhtml,TRFM2004,"$1,892.00","$1,229.80",
3-2770.xhtml,SRS270,,,
3-2771.xhtml,SRS250X,"$4,142.00","$2,692.30",
3-2772.xhtml,SRS200TB,"$2,730.00","$1,774.50",
3-2773.xhtml,SRS160,,,
3-2774.xhtml,SRS153X,"$2,904.00","$1,887.60",
3-2775.xhtml,SRS152X,"$2,904.00","$1,887.60",
3-2776.xhtml,SRS151X,"$2,904.00","$1,887.60",
3-2777.xhtml,SRS110X,"$2,332.00","$1,515.80",
3-2778.xhtml,SRS100TB,"$2,261.00","$1,469.65",
3-2779.xhtml,SRS100,,,
3-278.xhtml,TRFM2002C,,,
3-2780.xhtml,SRS75,,,
3-2781.xhtml,SRS60X,"$1,677.00","$1,090.05",
3-2782.xhtml,SRS50,,,
3-2783.xhtml,SRS30X,"$1,509.00",$980.85,
3-2784.xhtml,SRS25,,,
3-2785.xhtml,SRS15X,"$1,267.00",$823.55,
3-2786.xhtml,SRATWS,"$1,074.00",$698.10,
3-2787.xhtml,SRATWL,,,
3-2788.xhtml,SRA250X,"$2,679.00","$1,741.35",
3-2789.xhtml,SRA110X,"$2,352.00","$1,528.80",
3-279.xhtml,TRFM2002,,,
3-2790.xhtml,SRA60X,"$1,489.00",$967.85,
3-2791.xhtml,SRA30X,"$1,408.00",$915.20,
3-2792.xhtml,SRA15X,"$1,403.00",$911.95,
3-2793.xhtml,SQD270I,,,
3-2794.xhtml,SQD160I,,,
3-2795.xhtml,SQD100I,,,
3-2796.xhtml,SQD75I,,,
3-2797.xhtml,SQD50I,,,
3-2798.xhtml,SQD25I,,,
3-2799.xhtml,SPK10,$124.00,$80.60,
3-28.xhtml,RLP5215,"$3,680.00","$2,392.00",
3-280.xhtml,TRFM1512C,,,
3-2800.xhtml,SPD813,$275.00,$178.75,
3-2801.xhtml,SPD781,$272.00,$176.80,
3-2802.xhtml,SPD728,$671.00,$436.15,
3-2803.xhtml,SPD688,$270.00,$175.50,
3-2804.xhtml,SPD639,$659.00,$428.35,
3-2805.xhtml,SPD563,$267.00,$173.55,
3-2806.xhtml,SPD549,$647.00,$420.55,
3-2807.xhtml,SPD531,$265.00,$172.25,
3-2808.xhtml,SPD458,$634.00,$412.10,
3-2809.xhtml,SPD438,$263.00,$170.95,
3-281.xhtml,TRFM1512,"$1,796.00","$1,167.40",
3-2810.xhtml,SPD375,$260.00,$169.00,
3-2811.xhtml,SPD313,$260.00,$169.00,
3-2812.xhtml,SPD250,$671.00,$436.15,
3-2813.xhtml,SPD188,$659.00,$428.35,
3-2814.xhtml,SPD125,$647.00,$420.55,
3-2815.xhtml,SPD106,$634.00,$412.10,
3-2816.xhtml,SP50100,"$13,779.00","$8,956.35",
3-2817.xhtml,SP5000I,,,
3-2818.xhtml,SP5000E,"$22,982.00","$14,938.30",
3-2819.xhtml,SP5000,"$22,982.00","$14,938.30",
3-282.xhtml,TRFM1510C,,,
3-2820.xhtml,SP200A,"$1,029.00",$668.85,
3-2821.xhtml,SP100A,$687.00,$446.55,
3-2822.xhtml,SP190,$218.00,$141.70,
3-2823.xhtml,SP170,$200.00,$130.00,
3-2824.xhtml,SP150,$189.00,$122.85,
3-2825.xhtml,SP123,$241.00,$156.65,
3-2826.xhtml,SP121,$223.00,$144.95,
3-2827.xhtml,SP120,,,
3-2828.xhtml,SP110,,,
3-2829.xhtml,SP35SP,"$9,837.00","$6,394.05",
3-283.xhtml,TRFM1510,"$1,757.00","$1,142.05",
3-2830.xhtml,SP35S,"$6,469.00","$4,204.85",
3-2831.xhtml,SP35,"$5,413.00","$3,518.45",
3-2832.xhtml,SOH236,"$3,871.00","$2,516.15",
3-2833.xhtml,SOH23LC,"$3,232.00","$2,100.80",
3-2834.xhtml,SOH10LC,"$2,223.00","$1,444.95",
3-2835.xhtml,SOH106,"$2,409.00","$1,565.85",
3-2836.xhtml,SLRATWS,"$2,057.00","$1,337.05",
3-2837.xhtml,SLRATWL,"$2,461.00","$1,599.65",
3-2838.xhtml,SGM147SET,$780.00,$507.00,
3-2839.xhtml,SGM20,"$1,552.00","$1,008.80",
3-284.xhtml,TRFM1506C,,,
3-2840.xhtml,SGM10,$500.00,$325.00,
3-2841.xhtml,SGM07,$277.00,$180.05,
3-2842.xhtml,SGM04,$240.00,$156.00,
3-2843.xhtml,SGH64,"$7,825.00","$5,086.25",
3-2844.xhtml,SGH36,"$4,401.00","$2,860.65",
3-2845.xhtml,SGH24,"$2,696.00","$1,752.40",
3-2846.xhtml,SGH14,"$1,780.00","$1,157.00",
3-2847.xhtml,SG6002K,"$1,932.00","$1,255.80",
3-2848.xhtml,SG3002K,$838.00,$544.70,
3-2849.xhtml,SG2002K,$582.00,$378.30,
3-285.xhtml,TRFM1506,"$1,677.00","$1,090.05",
3-2850.xhtml,SG1002K,$233.00,$151.45,
3-2851.xhtml,SFP813SJ,,,
3-2852.xhtml,SGM01,$167.00,$108.55,
3-2853.xhtml,SFP613SJ,,,
3-2854.xhtml,SFP604SJ,,,
3-2855.xhtml,SFP604MW,,,
3-2856.xhtml,SFP604MJ,,,
3-2857.xhtml,SFP421SW,,,
3-2858.xhtml,SFP421SJ,,,
3-2859.xhtml,SFP421MW,,,
3-286.xhtml,TRFM1504C,,,
3-2860.xhtml,SFP421MJ,,,
3-2861.xhtml,SFP414SW,,,
3-2862.xhtml,SFP414SJ,,,
3-2863.xhtml,SFP414MW,,,
3-2864.xhtml,SFP414MJ,,,
3-2865.xhtml,SFP409SW,,,
3-2866.xhtml,SFP409SJ,,,
3-2867.xhtml,SFP409MW,,,
3-2868.xhtml,SFP409MJ,,,
3-2869.xhtml,SFP404SW,,,
3-287.xhtml,TRFM1504,,,
3-2870.xhtml,SFP404SJ,,,
3-2871.xhtml,SFP404MW,,,
3-2872.xhtml,SFP404MJ,,,
3-2873.xhtml,SFP242SW,,,
3-2874.xhtml,SFP242SJ,,,
3-2875.xhtml,SFP242MW,,,
3-2876.xhtml,SFP242MJ,,,
3-2877.xhtml,SFP228SW,,,
3-2878.xhtml,SFP228SJ,,,
3-2879.xhtml,SFP228MW,,,
3-288.xhtml,TRFM1502C,,,
3-2880.xhtml,SFP228MJ,,,
3-2881.xhtml,SFP213SW,,,
3-2882.xhtml,SFP213SJ,,,
3-2883.xhtml,SFP213MW,,,
3-2884.xhtml,SFP213MJ,,,
3-2885.xhtml,SFP202MB,,,
3-2886.xhtml,SDA250204,"$3,172.00","$2,061.80",
3-2887.xhtml,SDA250200,"$3,172.00","$2,061.80",
3-2888.xhtml,SDA250114,"$3,264.00","$2,121.60",
3-2889.xhtml,SDA250112,"$3,264.00","$2,121.60",
3-289.xhtml,TRFM1502,"$1,598.00","$1,038.70",
3-2890.xhtml,SDA250110,,,
3-2891.xhtml,SDA250108,"$3,264.00","$2,121.60",
3-2892.xhtml,SDA25085,"$3,264.00","$2,121.60",
3-2893.xhtml,SDA25075,"$3,264.00","$2,121.60",
3-2894.xhtml,SDA25070,"$3,264.00","$2,121.60",
3-2895.xhtml,SDA25065,"$3,264.00","$2,121.60",
3-2896.xhtml,SDA25060,"$3,172.00","$2,061.80",
3-2897.xhtml,SDA25055,"$3,172.00","$2,061.80",
3-2898.xhtml,SDA25050,"$3,172.00","$2,061.80",
3-2899.xhtml,SDA25046,"$3,172.00","$2,061.80",
3-29.xhtml,RLP5212,"$3,680.00","$2,392.00",
3-290.xhtml,TRFL4012C,,,
3-2900.xhtml,SDA25041,"$3,172.00","$2,061.80",
3-2901.xhtml,SDA25036,"$3,264.00","$2,121.60",
3-2902.xhtml,SDA110112,"$1,773.00","$1,152.45",
3-2903.xhtml,SDA110110,"$1,773.00","$1,152.45",
3-2904.xhtml,SDA110108,"$1,773.00","$1,152.45",
3-2905.xhtml,SDA110106,"$1,773.00","$1,152.45",
3-2906.xhtml,SDA110104,"$1,773.00","$1,152.45",
3-2907.xhtml,SDA11046,"$1,773.00","$1,152.45",
3-2908.xhtml,SDA11041,"$1,773.00","$1,152.45",
3-2909.xhtml,SDA11036,"$1,773.00","$1,152.45",
3-291.xhtml,TRFL4012,,,
3-2910.xhtml,SDA11032,"$1,773.00","$1,152.45",
3-2911.xhtml,SDA11030,"$1,773.00","$1,152.45",
3-2912.xhtml,SDA60104,"$1,108.00",$720.20,
3-2913.xhtml,SDA60102,"$1,108.00",$720.20,
3-2914.xhtml,SDA60100,"$1,108.00",$720.20,
3-2915.xhtml,SDA60014,"$1,108.00",$720.20,
3-2916.xhtml,SDA60012,"$1,108.00",$720.20,
3-2917.xhtml,SDA60010,"$1,108.00",$720.20,
3-2918.xhtml,SDA6032,"$1,108.00",$720.20,
3-2919.xhtml,SDA6030,"$1,108.00",$720.20,
3-292.xhtml,TRFL4010C,,,
3-2920.xhtml,SDA6027,"$1,171.00",$761.15,
3-2921.xhtml,SDA6024,"$1,108.00",$720.20,
3-2922.xhtml,SDA6022,"$1,108.00",$720.20,
3-2923.xhtml,SDA6019,"$1,108.00",$720.20,
3-2924.xhtml,SDA6017,"$1,108.00",$720.20,
3-2925.xhtml,SDA30104,"$1,027.00",$667.55,
3-2926.xhtml,SDA30102,"$1,027.00",$667.55,
3-2927.xhtml,SDA30100,"$1,027.00",$667.55,
3-2928.xhtml,SDA30014,"$1,027.00",$667.55,
3-2929.xhtml,SDA30012,"$1,027.00",$667.55,
3-293.xhtml,TRFL4010,,,
3-2930.xhtml,SDA30010,"$1,027.00",$667.55,
3-2931.xhtml,SDA3032,"$1,027.00",$667.55,
3-2932.xhtml,SDA3030,"$1,027.00",$667.55,
3-2933.xhtml,SDA3027,"$1,027.00",$667.55,
3-2934.xhtml,SDA3024,"$1,027.00",$667.55,
3-2935.xhtml,SDA3022,"$1,027.00",$667.55,
3-2936.xhtml,SDA3019,"$1,027.00",$667.55,
3-2937.xhtml,SDA3017,"$1,027.00",$667.55,
3-2938.xhtml,SDA15100,$850.00,$552.50,
3-2939.xhtml,SDA15014,$850.00,$552.50,
3-294.xhtml,TRFL4006C,,,
3-2940.xhtml,SDA15012,$850.00,$552.50,
3-2941.xhtml,SDA15010,$850.00,$552.50,
3-2942.xhtml,SDA15008,$850.00,$552.50,
3-2943.xhtml,SDA15102,$850.00,$552.50,
3-2944.xhtml,SDA1532,,,
3-2945.xhtml,SDA1530,,,
3-2946.xhtml,SDA1527,,,
3-2947.xhtml,SDA1524,$850.00,$552.50,
3-2948.xhtml,SDA1522,$850.00,$552.50,
3-2949.xhtml,SDA1519,$850.00,$552.50,
3-295.xhtml,TRFL4006,,,
3-2950.xhtml,SDA1517,$850.00,$552.50,
3-2951.xhtml,SDA1514,$850.00,$552.50,
3-2952.xhtml,SD250208,"$2,125.00","$1,381.25",
3-2953.xhtml,SD110108,"$1,529.00",$993.85,
3-2954.xhtml,SD60108,"$1,067.00",$693.55,
3-2955.xhtml,SD30100,"$1,027.00",$667.55,
3-2956.xhtml,SD15012,$899.00,$584.35,
3-2957.xhtml,SCR506XCE,,,
3-2958.xhtml,SCR506XCB,,,
3-2959.xhtml,SCR2514XCE,,,
3-296.xhtml,TRFL4004C,,,
3-2960.xhtml,SCR2514XCB,,,
3-2961.xhtml,SCR2514XA,"$4,100.00","$2,665.00",
3-2962.xhtml,SCR2514H,"$3,523.00","$2,289.95",
3-2963.xhtml,SCR506XA,"$3,951.00","$2,568.15",
3-2964.xhtml,SCR506H,"$3,386.00","$2,200.90",
3-2965.xhtml,SCR256XCE,,,
3-2966.xhtml,SCR256XCB,"$5,473.00","$3,557.45",
3-2967.xhtml,SCR256XA,"$3,160.00","$2,054.00",
3-2968.xhtml,SCR256TB,"$2,690.00","$1,748.50",
3-2969.xhtml,SCR256H,"$2,397.00","$1,558.05",
3-297.xhtml,TRFL4004,,,
3-2970.xhtml,SCR256FP,"$2,837.00","$1,844.05",
3-2971.xhtml,SCR254XCE,,,
3-2972.xhtml,SCR254XCB,,,
3-2973.xhtml,SCR254XA,"$3,062.00","$1,990.30",
3-2974.xhtml,SCR254H,"$2,306.00","$1,498.90",
3-2975.xhtml,SCR254FP,"$2,739.00","$1,780.35",
3-2976.xhtml,SCR252XCE,,,
3-2977.xhtml,SCR252XCB,,,
3-2978.xhtml,SCR252H,"$2,211.00","$1,437.15",
3-2979.xhtml,SCR252XA,"$2,959.00","$1,923.35",
3-298.xhtml,TRFL4002C,,,
3-2980.xhtml,SCR252FP,"$2,636.00","$1,713.40",
3-2981.xhtml,SCR156XCE,,,
3-2982.xhtml,SCR156XCB,,,
3-2983.xhtml,SCR156XA,"$3,029.00","$1,968.85",
3-2984.xhtml,SCR156H,"$2,461.00","$1,599.65",
3-2985.xhtml,SCR156FP,"$2,706.00","$1,758.90",
3-2986.xhtml,SCR154XCE,,,
3-2987.xhtml,SCR154XCB,,,
3-2988.xhtml,SCR154XA,"$2,952.00","$1,918.80",
3-2989.xhtml,SCR154TB,"$2,385.00","$1,550.25",
3-299.xhtml,TRFL4002,,,
3-2990.xhtml,SCR154H,"$2,086.00","$1,355.90",
3-2991.xhtml,SCR154FP,,,
3-2992.xhtml,SCR1010XCE,,,
3-2993.xhtml,SCR1010XCB,"$5,255.00","$3,415.75",
3-2994.xhtml,SCR1010XA,"$2,942.00","$1,912.30",
3-2995.xhtml,SCR1010TB,"$2,460.00","$1,599.00",
3-2996.xhtml,SCR1010H,"$2,076.00","$1,349.40",
3-2997.xhtml,SCR1010FP,"$2,618.00","$1,701.70",
3-2998.xhtml,SCR106XCE,,,
3-2999.xhtml,SCR106XCB,"$5,048.00","$3,281.20",
3-3.xhtml,SWE8105A,,,
3-30.xhtml,RLP5209,"$3,680.00","$2,392.00",
3-300.xhtml,TRFL3212C,,,
3-3000.xhtml,SCR106XA,"$2,734.00","$1,777.10",
3-3001.xhtml,SCR106TB,"$2,240.00","$1,456.00",
3-3002.xhtml,SCR106H,"$1,895.00","$1,231.75",
3-3003.xhtml,SCR106FP,"$2,410.00","$1,566.50",
3-3004.xhtml,SCR102XCE,"$4,957.00","$3,222.05",
3-3005.xhtml,SCR102XCB,"$4,924.00","$3,200.60",
3-3006.xhtml,SCR102XA,"$2,611.00","$1,697.15",
3-3007.xhtml,SCR102TB,"$2,109.00","$1,370.85",
3-3008.xhtml,SCR102H,"$1,787.00","$1,161.55",
3-3009.xhtml,SCR102FP,"$2,288.00","$1,487.20",
3-301.xhtml,TRFL3212,"$2,703.00","$1,756.95",
3-3010.xhtml,SCR55TB,"$2,067.00","$1,343.55",
3-3011.xhtml,SCR55H,"$1,825.00","$1,186.25",
3-3012.xhtml,SCP606H,,,
3-3013.xhtml,SCP306H,"$6,926.00","$4,501.90",
3-3014.xhtml,SCP106LH,"$3,456.00","$2,246.40",
3-3015.xhtml,SCP106LFP,"$3,670.00","$2,385.50",
3-3016.xhtml,SCP106CH,"$4,722.00","$3,069.30",
3-3017.xhtml,SCP106CFP,"$4,936.00","$3,208.40",
3-3018.xhtml,SCL1002XCE,,,
3-3019.xhtml,SCL1002XCB,"$6,329.00","$4,113.85",
3-302.xhtml,TRFL3210C,,,
3-3020.xhtml,SCL1002H,"$3,445.00","$2,239.25",
