"ID","DETAIL_ATTRIBUTES"
5900958,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:120V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:1.2-1.8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900959,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:120V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:1.8-2.8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900960,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:120V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:2.8-4 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900961,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:120V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:4-6.3 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900962,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:120V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:5.6-8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900963,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:120V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:7-10 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900964,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:380V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:5.6-8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900965,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:A-On-Off Button|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:0.8-1.2A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900966,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:A-On-Off Button|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:2.8-4 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900967,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:A-On-Off Button|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:4-6.3 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900968,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:A-On-Off Button|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:5.6-8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900969,"Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Measuring tool and accessories:Not Applicable|Overload relay:1.2-1.8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain"
5900970,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:1.8-2.8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900971,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:2.8-4 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900972,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:4-6.3 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900973,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:5.6-8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900975,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:1.2-1.8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900976,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:1.8-2.8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900977,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:2.8-4 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900978,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:4-6.3 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900979,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:480V50/60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:5.6-8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900980,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:600V50/60Hz|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:4-6.3 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900981,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:600V50/60Hz|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:7-10 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900983,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:A-On-Off Button|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Measuring tool and accessories:Not Applicable|Overload relay:0.8-1.2A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain"
5900984,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:A-On-Off Button|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:1.8-2.8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900985,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:A-On-Off Button|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:4-6.3 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900986,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:A-On-Off Button|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:5.6-8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900987,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:1.8-2.8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900988,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:2.8-4 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900989,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:4-6.3 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900990,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:5.6-8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900991,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:E-Reset|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:7-10 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900992,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:0.8-1.2A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900993,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:1.8-2.8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900994,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:2.8-4 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900995,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:4-6.3 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900996,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:5.6-8 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900997,"Button color:Not Specified|Button type:Unspecified|Connection Type:Not Applicable|Control devices:H-Selector Man-Off-Auto+Reset|Control voltage:180-208V50HZ/208-240V60HZ|Degree of protection:TYPE1|Maximum Power Rating:Not applicable|Measuring tool and accessories:Not Applicable|Overload relay:7-10 A (RW27)|Rated current (AC-3):9A (CWB9)|Rated operational voltage:Ue<=600V|Start Type:Direct Three-phase|Starters Complements:Does Not Contain|ï¿½:ï¿½"
5900999,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton, Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901000,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901001,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Stop Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901002,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901003,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:None|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901004,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901005,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton, Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901006,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901007,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901008,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton, Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901009,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901010,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Stop Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901011,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901012,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:None|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901013,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901014,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton, Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901015,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:208/230/460 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:500.0 mm / 19.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901016,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Start Pushbutton, Stop Pushbutton, Hand/OFF/Auto Selector Switch and Reset Pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
5901017,"Bypass type:None|Certification:UL|Communication:None|Control Voltage:120 V|Control options:Reset pushbutton|Control power transformer:100 VA - Open|Disconnect switch type:Circuit Breaker rotary handle disconnect|Enclosure rating:Type 3R/4/12|Enclosure type:Wall mount|Frequency:60 Hz|General enclosure options:None|Main voltage:575 V|Nominal depth:200.0 mm / 7.9 in|Nominal height:400.0 mm / 15.7 in|Nominal width:400.0 mm / 15.7 in|Panel type:Across the line|Reactor/Filter:None|SCCR rating:5 kAIC|Series:ESWC|Thermal Managment:None|ï¿½:ï¿½"
