file-name,catalog-number,main-image,additional-description
ezlok-kit-EZ-450-10.xhtml,EZ-450-10,https://www.ezlok.com/assets/products/solid-wall-installation-kit_EZ-450-10_Main-1.jpg,"<h5>E-Z LOK Thread Repair Kit for Metal - Standard Wall - M10-1.5 x M16-2.0</h5><p>Everything needed to repair or reinforce tapped holes in metal in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill, tap and drive-tool.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Easy to use solution for repairing or reinforcing tapped holes in metal.</li><li>Everything needed for installation in a convenient kit</li><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Kit Contains: (1x) 500-5, (1x) 360-3564, (1x) 571-M1620, (10x) 450-10</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-450-12.xhtml,EZ-450-12,https://www.ezlok.com/assets/products/solid-wall-installation-kit_EZ-450-12_Main-1.jpg,"<h5>E-Z LOK Thread Repair Kit for Metal - Standard Wall - M12-1.75 x M16-2.0</h5><p>Everything needed to repair or reinforce tapped holes in metal in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill, tap and drive-tool.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Easy to use solution for repairing or reinforcing tapped holes in metal.</li><li>Everything needed for installation in a convenient kit</li><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Kit Contains: (1x) 500-5, (1x) 360-3564, (1x) 571-M1620, (10x) 450-10</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-450-4.xhtml,EZ-450-4,https://www.ezlok.com/assets/products/solid-wall-installation-kit_EZ-450-4_Main-1.jpg,"<h5>E-Z LOK Thread Repair Kit for Metal - Standard Wall - M4-0.7 x M8-1.25</h5><p>Everything needed to repair or reinforce tapped holes in metal in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill, tap and drive-tool.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Easy to use solution for repairing or reinforcing tapped holes in metal.</li><li>Everything needed for installation in a convenient kit</li><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Kit Contains: (10x) 450-4, (1x) 500-1EZ, (1x) 360-M690, (1x) 570-M8125</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-450-5.xhtml,EZ-450-5,https://www.ezlok.com/assets/products/solid-wall-installation-kit_EZ-450-5_Main-1.jpg,"<h5>E-Z LOK Thread Repair Kit for Metal - Standard Wall - M5-0.8 x M8-1.25</h5><p>Everything needed to repair or reinforce tapped holes in metal in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill, tap and drive-tool.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Easy to use solution for repairing or reinforcing tapped holes in metal.</li><li>Everything needed for installation in a convenient kit</li><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Kit Contains: (10x) 450-5, (1x) 500-1, (1x) 360-M690, (1x) 570-M8125</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-450-6.xhtml,EZ-450-6,https://www.ezlok.com/assets/products/solid-wall-installation-kit_EZ-450-6_Main-1.jpg,"<h5>E-Z LOK Thread Repair Kit for Metal - Standard Wall - M6-1.0 x M10-1.5</h5><p>Everything needed to repair or reinforce tapped holes in metal in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill, tap and drive-tool.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Easy to use solution for repairing or reinforcing tapped holes in metal.</li><li>Everything needed for installation in a convenient kit</li><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Kit Contains: (10x) 450-6, (1x) 500-3, (1x) 360-M860, (1x) 570-M1015</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-450-8.xhtml,EZ-450-8,https://www.ezlok.com/assets/products/solid-wall-installation-kit_EZ-450-8_Main-1.jpg,"<h5>E-Z LOK Thread Repair Kit for Metal - Standard Wall - M8-1.25 x M12-1.75</h5><p>Everything needed to repair or reinforce tapped holes in metal in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill, tap and drive-tool.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Easy to use solution for repairing or reinforcing tapped holes in metal.</li><li>Everything needed for installation in a convenient kit</li><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Kit Contains: (1x) 500-4EZ, (1x) 360-M104, (1x) 570-M1217, (10x) 450-8</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-650-10.xhtml,EZ-650-10,https://www.ezlok.com/assets/products/solid-wall-installation-kit_EZ-650-10_Main-1.jpg,"<h5>E-Z LOK Thread Repair Kit for Metal - Standard Wall - M10-1.5 x 9/16-12</h5><p>Everything needed to repair or reinforce tapped holes in metal in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill, tap and drive-tool.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Easy to use solution for repairing or reinforcing tapped holes in metal.</li><li>Everything needed for installation in a convenient kit</li><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Kit Contains: (10x) 650-10, (1x) 500-5, (1x) 360-3164, (1x) 570-7</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-650-10F.xhtml,EZ-650-10F,https://www.ezlok.com/assets/products/solid-wall-installation-kit_EZ-650-10F_Main-1.jpg,"<h5>E-Z LOK Thread Repair Kit for Metal - Standard Wall - M10-1.25 x 9/16-12</h5><p>Everything needed to repair or reinforce tapped holes in metal in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill, tap and drive-tool.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Easy to use solution for repairing or reinforcing tapped holes in metal.</li><li>Everything needed for installation in a convenient kit</li><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Kit Contains: (10x) 650-10F, (1x) 500-5, (1x) 360-3164, (1x) 570-7</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-650-12.xhtml,EZ-650-12,https://www.ezlok.com/assets/products/solid-wall-installation-kit_EZ-650-12_Main-1.jpg,"<h5>E-Z LOK Thread Repair Kit for Metal - Standard Wall - M12-1.75 x 3/4-10</h5><p>Everything needed to repair or reinforce tapped holes in metal in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill, tap and drive-tool.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Easy to use solution for repairing or reinforcing tapped holes in metal.</li><li>Everything needed for installation in a convenient kit</li><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Kit Contains: (10x) 650-12, (1x) 500-6, (1x) 21460, (1x) 570-9</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-650-6.xhtml,EZ-650-6,https://www.ezlok.com/assets/products/solid-wall-installation-kit_EZ-650-6_Main-1.jpg,"<h5>E-Z LOK Thread Repair Kit for Metal - Standard Wall - M6-1.0 x 3/8-16</h5><p>Everything needed to repair or reinforce tapped holes in metal in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill, tap and drive-tool.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Easy to use solution for repairing or reinforcing tapped holes in metal.</li><li>Everything needed for installation in a convenient kit</li><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Kit Contains: (10x) 650-6, (1x) 500-3EZ, (1x) 360-516, (1x) 570-4</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-650-8.xhtml,EZ-650-8,https://www.ezlok.com/assets/products/solid-wall-installation-kit_EZ-650-8_Main-1.jpg,"<h5>E-Z LOK Thread Repair Kit for Metal - Standard Wall - M8-1.25 x 1/2-13</h5><p>Everything needed to repair or reinforce tapped holes in metal in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill, tap and drive-tool.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Easy to use solution for repairing or reinforcing tapped holes in metal.</li><li>Everything needed for installation in a convenient kit</li><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>Kit Contains: (10x) 650-8, (1x) 500-4EZ, (1x) 360-2764, (1x) 570-6</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-A400.xhtml,EZ-A400,https://www.ezlok.com/assets/products/hard-wood-knife-assortment_Main-1.jpg,"<h5>E-Z Knife Threaded Insert Assortment Kit for Hard Wood - Brass - 6-32 to 3/8-16</h5><p>Everything needed to repair or reinforce tapped holes in wood in a convenient, easy-to-order kit.</p><p>Standard kits include threaded inserts, drill and drive-tool.</p><p>Easy to use solution for putting strong, machine threads in wood</p><h5>Features</h5><ul><li>Installation Kit - solid wall inserts for wood</li><li>Easy to use solution for repairing or reinforcing tapped holes in wood.</li><li>Our brass Knife Thread assortment kits make it easy to keep on hand the right insert for nearly any application.</li><li>Assortment kits let you keep a range of sizes on hand.</li><li>Install with a bolt and jam nut, or optional drive tools.</li><li>Kit Contains: (10x) 400-006, (10x) 400-6, (10x) 400-5, (10x) 400-4, (10x) 400-332, (10x) 400-008</li></ul><h5>Applications:</h5><ul><li>Furniture</li><li>Cabinetry</li><li>Display Cases</li><li>Beer Tap Handles</li><li>...anywhere a threaded fastener is installed in hard wood</li></ul><h5>Installation:</h5><p>E-Z Knife threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. For harder woods, screwdriver installation isn't practical. Installation can be accomplished with the drive tool or using a bolt and jam nuts. When using the bolt/jam nuts installation technique, the slotted end of the insert can be either up or down.</p>"
ezlok-kit-EZ-A800.xhtml,EZ-A800,https://www.ezlok.com/assets/products/soft-wood-flush-assortment_Main-1.jpg,"<h5>E-Z Hex Threaded Insert Assortment Kit for Soft Wood - Flush - 8-32 to 5/16-18</h5><p>Our assortment kit contains 5 different sizes in a convenient storage case.</p><h5>Features</h5><ul><li>Easy to use solution for repairing or reinforcing tapped holes in wood.</li><li>Our die cast zinc alloy Hex Drive assortment kits make it easy to keep on hand the right insert for nearly any application.</li><li>Assortment kits let you keep a range of sizes on hand.</li><li>Install with a hex key or optional drive tools.</li><li>Install with a hex key or optional drive tools.</li><li>Kit Contains: (10x) 801024-13, (10x) 851618-20, (10x) 801420-13, (10x) 801032-13, (10x) 800832-10</li></ul><h5>Applications:</h5><ul><li>Ready to Assemble Furniture</li><li>Drawer Pulls</li><li>Display Cases</li><li>Crating</li><li>Materials such as pine, plywood, composition board, and MDF</li><li>...anywhere a threaded fastener is installed in soft wood</li></ul>"
ezlok-kit-EZ-A900.xhtml,EZ-A900,https://www.ezlok.com/assets/products/soft-wood-flanged-assortment_Main-1.jpg,"<h5>E-Z Hex Threaded Insert Assortment Kit for Soft Wood - Flanged - 8-32 to 3/8-16</h5><p>Our assortment kit contains 5 different sizes in a convenient storage case.</p><h5>Features</h5><ul><li>Easy to use solution for repairing or reinforcing tapped holes in wood.</li><li>Our die cast zinc alloy Hex Drive assortment kits make it easy to keep on hand the right insert for nearly any application.</li><li>Assortment kits let you keep a range of sizes on hand.</li><li>Install with a hex key or optional drive tools.</li><li>Install with a hex key or optional drive tools.</li><li>Kit Contains: (10x) 900832-10, (8x) 903816-25, (10x) 951618-13, (10x) 901420-13, (10x) 901024-10</li></ul><h5>Applications:</h5><ul><li>Ready to Assemble Furniture</li><li>Drawer Pulls</li><li>Display Cases</li><li>Crating</li><li>Materials such as pine, plywood, composition board, and MDF</li><li>...anywhere a threaded fastener is installed in soft wood</li></ul>"
ezlok-kit-EZ-C107.xhtml,EZ-C107,https://www.ezlok.com/assets/products/solid-wall-assortment-kit-carbon_EZ-C107_Main-1.jpg,"<h5>E-Z LOK Threaded Insert Assortment Kit for Metal - Carbon Steel - 10-24 to 7/16-14</h5><p>Our solid threaded insert assortment kits contain inserts in a range of sizes, making it easy to find the right size for nearly any application. Manufactured from carbon steel or 303 stainless steel. 17 kit options are available.</p><p>Assortment kits let you keep a range of sizes on hand.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>All inserts install using standard drills and taps.</li><li>All install using standard drills and taps.</li><li>Kit Contains: (10x) 329-3, (8x) 329-7, (10x) 329-6, (10x) 329-5, (10x) 329-4</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-C108.xhtml,EZ-C108,https://www.ezlok.com/assets/products/solid-wall-assortment-kit-carbon_EZ-C108_Main-1.jpg,"<h5>E-Z LOK Threaded Insert Assortment Kit for Metal - Carbon Steel - 10-24 to 1/2-13</h5><p>Our solid threaded insert assortment kits contain inserts in a range of sizes, making it easy to find the right size for nearly any application. Manufactured from carbon steel or 303 stainless steel. 17 kit options are available.</p><p>Assortment kits let you keep a range of sizes on hand.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>All inserts install using standard drills and taps.</li><li>All install using standard drills and taps.</li><li>Kit Contains: (10x) 329-3, (6x) 329-8, (10x) 329-6, (10x) 329-5, (10x) 329-4</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
ezlok-kit-EZ-C108T.xhtml,EZ-C108T,https://www.ezlok.com/assets/products/solid-wall-assortment-kit-carbon_EZ-C108T_Main-1.jpg,"<h5>E-Z LOK Threaded Insert Assortment Kit for Metal - Thin Wall - Carbon Steel - 10-24 to 1/2-13</h5><p>Our solid threaded insert assortment kits contain inserts in a range of sizes, making it easy to find the right size for nearly any application. Manufactured from carbon steel or 303 stainless steel. 17 kit options are available.</p><p>Assortment kits let you keep a range of sizes on hand.</p><h5>Features</h5><ul><li>Ideal for soft metals, like aluminum, cast iron, and magnesium</li><li>All inserts install using standard drills and taps.</li><li>All install using standard drills and taps.</li><li>Kit Contains: (10x) 319-3, (6x) 319-8, (10x) 319-6, (10x) 319-5, (10x) 319-4</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul><h5>Installation:</h5><p>Unlike E-Z Coil inserts, which require a special tap and installation tool, E-Z LOK (Solid Wall) threaded inserts for metal are installed using standard tools, and installation is as easy as 1-2-3.</p><ul><li>Simply drill the appropriately sized hole with a standard drill</li><li>Tap the hole with a standard tap</li><li>Turn in the E-Z LOK (Solid Wall) insert like an ordinary fastener with a screwdriver, bolt and jam nut, or an E-Z LOK drive tool.</li></ul><p>E-Z LOK (Solid Wall) threaded inserts are self-locking and open immediately upon installation. The pre-applied LOCTITE on the external threads sets immediately allowing for the newly installed insert to be fastener ready.</p><p>E-Z LOK solid wall threaded inserts are typically installed with the slots up. The slots accommodate a screwdriver or E-Z LOK drive tool. When using a bolt and jam nuts for installation, the slotted end of the insert can be either up or down.</p><p>Important Note: Hole size requirements may vary depending on a number of factors, including material and tools. We recommend you test your particular application before ordering. Contact us for free samples.</p>"
